withAGN_mstar,withAGN_mstar_err,withAGN_sfr,withAGN_sfr_err,withoutAGN_mstar,withoutAGN_mstar_err,withoutAGN_sfr,withoutAGN_sfr_err
8.63371740938327,0.275324412339565,0.384753960774495,0.284312449589511,8.65230890364211,0.241781880481676,0.407475700880721,0.239400984582964
8.9985639639782,0.209024332770128,0.456519126841853,0.188241693085651,8.98715619150899,0.208735769539994,0.652233561847497,0.215996504844012
8.94745107274249,0.157550580642293,0.691876190301474,0.149203511818852,8.93610637871021,0.107445605388525,0.684057987753491,0.109228744722951
9.06700899233895,0.138942863340037,0.803219673766227,0.130165939322691,9.16788123553743,0.0931346671143671,0.79205096701026,0.0498452884046071
9.36355695482659,0.0580733936181464,1.08039101401273,0.0608903201851854,9.29845340857751,0.106168912295459,1.02815378421503,0.0956494675234961
9.38035553498267,0.156831954307776,1.1195370691402,0.159533606998674,9.8900952941444,0.160271352598621,1.62712838489969,0.166937472162498
8.64793316327997,0.22077439969656,0.340833585590297,0.225568640992013,8.61538726966256,0.15236398653567,0.335377567127543,0.163719611419862
8.28028902448496,0.710369442957996,-0.0184009098748337,0.715961432695981,9.14319038068574,0.158695657551769,0.845182488082241,0.162980854453815
8.33108737899088,0.261126347675645,0.0315692151940988,0.26726375996362,8.31288119885236,0.277948460572004,0.0102438026574014,0.282689307708873
9.07863454834988,0.497441099725991,0.842274698238561,0.386035065076415,9.22271906784745,0.171261770188834,0.912405033462696,0.172707246113751
8.2323834272585,0.637828612251483,-0.0837363261815883,0.641623261949334,9.23532152438607,0.147028596888026,0.915967640529769,0.154011616883517
4.68688801580655,0.686700345435378,-3.69439211266992,0.690798417890399,9.66357127025065,0.144266676413192,1.34191492097546,0.143852278737222
4.53297279935241,0.343514506127198,-3.83433910530136,0.340566876634298,8.26209360156404,0.243454100780736,-0.0446011605560815,0.257488175207959
8.63769623723534,0.209439370233113,0.31884650430553,0.210952947906152,8.64152481857703,0.16250389579927,0.381935162600602,0.166625397532047
4.65183805178985,0.409951127300378,-3.75378443650112,0.414110751718383,9.2357969248338,0.26222608081482,0.867282244123712,0.275344453128874
8.95129792683045,0.0967573086785945,0.231577660401049,0.0668211776393635,8.69183987064225,0.260370181385557,0.305901284775871,0.230914621258513
8.4974665690788,0.182140777465247,0.141953044280749,0.182668330041361,8.72509201634389,0.166637897437881,0.306160825393448,0.168588700723573
8.53568329858106,0.129194746863343,0.188418736466241,0.131860535179405,8.87372749942855,0.0937150027329508,0.526430671089414,0.0960223739070842
8.95482431378375,0.680568974147234,0.604070820163522,0.684270468452715,9.31565670905903,0.055068795029326,0.757923936398154,0.0460548908289419
8.59016132130709,0.781243246124464,0.239015373526908,0.784858074802867,8.99550647321207,1.86865326515437,0.828962890933292,1.56861179602549
8.73366865881418,0.115264218373611,0.38022864104045,0.117905749082328,8.86131620023159,0.108337631210427,0.50685698465998,0.109194935071199
8.98726864088213,0.260895627538941,0.35242987850137,0.209206788406162,8.13725337117155,0.147254847239074,-0.236657828240695,0.1528691905505
4.66604888235959,0.458033748685663,-3.73703050521445,0.448537514122043,8.1288257035813,0.24218182680499,-0.231829923138004,0.256493344983051
8.62156322532882,0.311760893608594,0.274369610575036,0.310896597218203,8.92133849283233,0.180066857813411,0.537209024012347,0.196982858137565
4.60998930340556,0.484743477100919,-3.78044523334776,0.501177350644011,8.1931279534658,0.466839500868814,-0.13312683170941,0.460190694058579
9.05601874012964,0.155939398123368,0.662083623846843,0.154863822648157,9.30984452709264,0.0507851067347315,0.657814229608207,0.0507187633123558
8.3486647328956,0.186974715300488,-0.0508810210652707,0.198717699126686,8.66861204733343,0.0941947096828291,0.254665338168324,0.0948435848540031
8.84425343282417,0.4017539412411,0.859049294815642,0.389944851483462,8.98274207244595,0.4273681618589,1.01982693830408,0.414902960119765
8.70711850150217,0.173096900092348,0.727053893397999,0.16810898759399,8.71443971491064,0.145429721893033,0.734949843487325,0.141296437129868
8.78677439775972,0.198751037880683,0.351238162164275,0.199814567329478,8.77940530357443,0.172582665838881,0.342182417867807,0.171307049820798
8.26828375021639,0.200913649522756,-0.149709407108137,0.209745101157489,8.32392549330727,0.229775997832623,-0.0947328826441035,0.240746075507803
9.01381650908493,0.121729332063073,0.640160705179786,0.121985590430007,9.02741617869789,0.267201834433646,0.655268105254901,0.264100213562954
8.59249182199307,0.193518331152753,0.339653719209991,0.197094741112819,8.59578001819037,0.183053486103174,0.344674069683116,0.188006053479405
